# E[GeV]  cos_zenith  Pee  Pemu  Petau  Pmue  Pmumu  Pmutau  Ptaue  Ptaumu  Ptautau
3.819245e-01  -1.000000e+00  9.691557e-01  1.197760e-02  1.886670e-02  2.176784e-02  5.175171e-01  4.607151e-01  9.076463e-03  4.705053e-01  5.204182e-01
3.852407e-01  -1.000000e+00  8.860263e-01  9.442009e-02  1.955360e-02  8.464437e-02  8.971899e-01  1.816572e-02  2.932932e-02  8.390000e-03  9.622807e-01
3.885857e-01  -1.000000e+00  8.727906e-01  1.206360e-01  6.573378e-03  4.896812e-02  2.447279e-01  7.063040e-01  7.824124e-02  6.346361e-01  2.871226e-01
3.919598e-01  -1.000000e+00  9.616889e-01  2.749285e-02  1.081826e-02  1.512099e-03  1.349474e-01  8.635405e-01  3.679901e-02  8.375598e-01  1.256412e-01
3.953632e-01  -1.000000e+00  9.397821e-01  3.782443e-02  2.239343e-02  5.562501e-02  8.219252e-01  1.224498e-01  4.592845e-03  1.402504e-01  8.551568e-01
3.987961e-01  -1.000000e+00  8.596559e-01  1.257151e-01  1.462907e-02  8.370015e-02  6.908592e-01  2.254407e-01  5.664398e-02  1.834258e-01  7.599303e-01
4.022589e-01  -1.000000e+00  9.089683e-01  8.565474e-02  5.376960e-03  2.091114e-02  5.287593e-02  9.262129e-01  7.012056e-02  8.614693e-01  6.841011e-02
4.057517e-01  -1.000000e+00  9.737858e-01  1.061821e-02  1.559596e-02  1.195765e-02  3.666927e-01  6.213496e-01  1.425651e-02  6.226891e-01  3.630544e-01
4.092748e-01  -1.000000e+00  9.068542e-01  7.049521e-02  2.265062e-02  7.698157e-02  9.153775e-01  7.640973e-03  1.616427e-02  1.412733e-02  9.697084e-01
4.128285e-01  -1.000000e+00  8.594526e-01  1.294019e-01  1.114557e-02  7.049821e-02  4.783187e-01  4.511831e-01  7.004923e-02  3.922794e-01  5.376713e-01
4.164131e-01  -1.000000e+00  9.368305e-01  5.703873e-02  6.130748e-03  7.503605e-03  2.433613e-02  9.681603e-01  5.566587e-02  9.186251e-01  2.570899e-02
4.200288e-01  -1.000000e+00  9.692826e-01  1.223537e-02  1.848199e-02  2.563402e-02  5.343172e-01  4.400488e-01  5.083333e-03  4.534475e-01  5.414692e-01
4.236759e-01  -1.000000e+00  8.872623e-01  9.048753e-02  2.225015e-02  8.559088e-02  9.082730e-01  6.136117e-03  2.714680e-02  1.239470e-03  9.716137e-01
4.273547e-01  -1.000000e+00  8.664310e-01  1.239082e-01  9.660740e-03  6.029235e-02  3.610381e-01  5.786696e-01  7.327661e-02  5.150537e-01  4.116697e-01
4.310654e-01  -1.000000e+00  9.504239e-01  4.286220e-02  6.713902e-03  3.482504e-03  4.035317e-02  9.561643e-01  4.609360e-02  9.167846e-01  3.712177e-02
4.348083e-01  -1.000000e+00  9.645907e-01  1.583012e-02  1.957920e-02  3.273321e-02  5.993822e-01  3.678846e-01  2.676108e-03  3.847876e-01  6.125363e-01
4.385838e-01  -1.000000e+00  8.806189e-01  9.673308e-02  2.264806e-02  8.804884e-02  8.966054e-01  1.534576e-02  3.133231e-02  6.661519e-03  9.620062e-01
4.423920e-01  -1.000000e+00  8.688656e-01  1.212168e-01  9.917588e-03  5.845222e-02  3.433749e-01  5.981728e-01  7.268220e-02  5.354082e-01  3.919096e-01
4.462333e-01  -1.000000e+00  9.524056e-01  4.128437e-02  6.310049e-03  3.457636e-03  3.863157e-02  9.579108e-01  4.413678e-02  9.200841e-01  3.577916e-02
4.501079e-01  -1.000000e+00  9.666619e-01  1.435314e-02  1.898499e-02  3.081783e-02  5.689535e-01  4.002287e-01  2.520305e-03  4.166934e-01  5.807863e-01
4.540162e-01  -1.000000e+00  8.846989e-01  9.122275e-02  2.407835e-02  8.731366e-02  9.082077e-01  4.478655e-03  2.798744e-02  5.695636e-04  9.714430e-01
4.579584e-01  -1.000000e+00  8.639734e-01  1.239137e-01  1.211286e-02  6.564137e-02  4.197236e-01  5.146351e-01  7.038524e-02  4.563627e-01  4.732521e-01
4.619348e-01  -1.000000e+00  9.431942e-01  5.154237e-02  5.263389e-03  7.319045e-03  2.361920e-02  9.690618e-01  4.948671e-02  9.248384e-01  2.567485e-02
4.659458e-01  -1.000000e+00  9.745276e-01  9.238088e-03  1.623431e-02  2.054097e-02  4.438934e-01  5.355656e-01  4.931435e-03  5.468685e-01  4.482000e-01
4.699916e-01  -1.000000e+00  9.010849e-01  7.336340e-02  2.555169e-02  8.072354e-02  9.082043e-01  1.107221e-02  1.819154e-02  1.843235e-02  9.633761e-01
4.740725e-01  -1.000000e+00  8.564921e-01  1.267185e-01  1.678936e-02  7.960818e-02  5.887068e-01  3.316851e-01  6.389967e-02  2.845748e-01  6.515256e-01
4.781889e-01  -1.000000e+00  9.200174e-01  7.468006e-02  5.302565e-03  2.000057e-02  5.878285e-02  9.212166e-01  5.998205e-02  8.665371e-01  7.348086e-02
4.823410e-01  -1.000000e+00  9.792987e-01  9.620186e-03  1.108115e-02  6.649075e-03  2.387499e-01  7.546010e-01  1.405227e-02  7.516299e-01  2.343178e-01
4.865292e-01  -1.000000e+00  9.318505e-01  4.356348e-02  2.458600e-02  6.219585e-02  8.095261e-01  1.282781e-01  5.953638e-03  1.469105e-01  8.471359e-01
4.907537e-01  -1.000000e+00  8.596388e-01  1.170193e-01  2.334197e-02  9.196453e-02  8.045161e-01  1.035194e-01  4.839669e-02  7.846469e-02  8.731386e-01
4.950149e-01  -1.000000e+00  8.843925e-01  1.061745e-01  9.432954e-03  4.671571e-02  2.415712e-01  7.117131e-01  6.889175e-02  6.522543e-01  2.788540e-01
4.993131e-01  -1.000000e+00  9.642511e-01  3.011761e-02  5.631316e-03  1.959019e-03  4.955751e-02  9.484835e-01  3.378991e-02  9.203249e-01  4.588522e-02
5.036486e-01  -1.000000e+00  9.682732e-01  1.340905e-02  1.831774e-02  3.048031e-02  5.308691e-01  4.386505e-01  1.246481e-03  4.557218e-01  5.430317e-01
5.080218e-01  -1.000000e+00  8.907203e-01  8.161970e-02  2.766003e-02  8.602300e-02  9.098987e-01  4.078268e-03  2.325673e-02  8.481572e-03  9.682617e-01
5.124329e-01  -1.000000e+00  8.554581e-01  1.253776e-01  1.916432e-02  8.095086e-02  5.957082e-01  3.233409e-01  6.359108e-02  2.789142e-01  6.574948e-01
5.168824e-01  -1.000000e+00  9.172484e-01  7.681254e-02  5.939035e-03  2.403706e-02  8.444251e-02  8.915204e-01  5.871451e-02  8.387450e-01  1.025405e-01
5.213705e-01  -1.000000e+00  9.799419e-01  1.183724e-02  8.220896e-03  3.147013e-03  1.554032e-01  8.414498e-01  1.691112e-02  8.327596e-01  1.503293e-01
5.258975e-01  -1.000000e+00  9.483240e-01  2.877745e-02  2.289858e-02  4.951603e-02  6.916104e-01  2.588735e-01  2.159997e-03  2.796121e-01  7.182279e-01
5.304639e-01  -1.000000e+00  8.706171e-01  1.008133e-01  2.856965e-02  9.364409e-02  8.942471e-01  1.210884e-02  3.573883e-02  4.939669e-03  9.593215e-01
5.350699e-01  -1.000000e+00  8.618192e-01  1.211158e-01  1.706502e-02  7.117246e-02  4.751417e-01  4.536858e-01  6.700836e-02  4.037425e-01  5.292491e-01
5.397159e-01  -1.000000e+00  9.339987e-01  6.109769e-02  4.903580e-03  1.549805e-02  4.500917e-02  9.394928e-01  5.050322e-02  8.938931e-01  5.560363e-02
5.444022e-01  -1.000000e+00  9.830225e-01  7.538528e-03  9.438926e-03  6.275140e-03  2.097388e-01  7.839861e-01  1.070231e-02  7.827227e-01  2.065750e-01
5.491293e-01  -1.000000e+00  9.399721e-01  3.535798e-02  2.466987e-02  5.599858e-02  7.291997e-01  2.148018e-01  4.029277e-03  2.354424e-01  7.605284e-01
5.538973e-01  -1.000000e+00  8.655198e-01  1.045204e-01  2.995979e-02  9.557988e-02  8.863427e-01  1.807746e-02  3.890034e-02  9.136920e-03  9.519627e-01
5.587068e-01  -1.000000e+00  8.617804e-01  1.199741e-01  1.824542e-02  7.160084e-02  4.763777e-01  4.520215e-01  6.661872e-02  4.036482e-01  5.297331e-01
5.635581e-01  -1.000000e+00  9.330017e-01  6.184009e-02  5.158211e-03  1.711374e-02  5.374537e-02  9.291409e-01  4.988456e-02  8.844145e-01  6.570090e-02
5.684514e-01  -1.000000e+00  9.838080e-01  8.164330e-03  8.027665e-03  4.436588e-03  1.704363e-01  8.251271e-01  1.175541e-02  8.213994e-01  1.668452e-01
5.733873e-01  -1.000000e+00  9.479159e-01  2.863921e-02  2.344493e-02  4.964050e-02  6.654913e-01  2.848682e-01  2.443649e-03  3.058695e-01  6.916868e-01
5.783660e-01  -1.000000e+00  8.723576e-01  9.558572e-02  3.205666e-02  9.440604e-02  9.040701e-01  1.523875e-03  3.323634e-02  3.441945e-04  9.664195e-01
5.833879e-01  -1.000000e+00  8.532673e-01  1.235447e-01  2.318801e-02  8.260608e-02  5.934654e-01  3.239285e-01  6.412665e-02  2.829898e-01  6.528835e-01
5.884535e-01  -1.000000e+00  9.137905e-01  7.837612e-02  7.833405e-03  2.978006e-02  1.260749e-01  8.441451e-01  5.642946e-02  7.955490e-01  1.480215e-01
5.935630e-01  -1.000000e+00  9.785499e-01  1.665837e-02  4.791766e-03  1.082939e-03  7.024437e-02  9.286727e-01  2.036720e-02  9.130973e-01  6.653554e-02
5.987169e-01  -1.000000e+00  9.689641e-01  1.306925e-02  1.796663e-02  3.083373e-02  4.838713e-01  4.852950e-01  2.021522e-04  5.030594e-01  4.967384e-01
6.039156e-01  -1.000000e+00  8.971370e-01  7.075726e-02  3.210570e-02  8.323552e-02  8.719950e-01  4.476949e-02  1.962744e-02  5.724775e-02  9.231248e-01
6.091593e-01  -1.000000e+00  8.479480e-01  1.210828e-01  3.096917e-02  9.713441e-02  7.867256e-01  1.161400e-01  5.491760e-02  9.219153e-02  8.528909e-01
6.144487e-01  -1.000000e+00  8.778943e-01  1.061741e-01  1.593168e-02  5.728786e-02  3.346228e-01  6.080893e-01  6.481789e-02  5.592031e-01  3.759790e-01
6.197839e-01  -1.000000e+00  9.519009e-01  4.408673e-02  4.012380e-03  9.577814e-03  2.921786e-02  9.612043e-01  3.852129e-02  9.266954e-01  3.478329e-02
6.251655e-01  -1.000000e+00  9.864068e-01  4.973372e-03  8.619859e-03  7.307027e-03  2.038011e-01  7.888918e-01  6.286204e-03  7.912255e-01  2.024883e-01
6.305938e-01  -1.000000e+00  9.436133e-01  3.138904e-02  2.499765e-02  5.251246e-02  6.586221e-01  2.888654e-01  3.874232e-03  3.099888e-01  6.861369e-01
6.360692e-01  -1.000000e+00  8.706865e-01  9.352658e-02  3.578690e-02  9.602560e-02  9.017404e-01  2.234028e-03  3.328788e-02  4.733056e-03  9.619791e-01
6.415922e-01  -1.000000e+00  8.457823e-01  1.245024e-01  2.971536e-02  9.190328e-02  6.818363e-01  2.262604e-01  6.231445e-02  1.936613e-01  7.440242e-01
6.471631e-01  -1.000000e+00  8.944358e-01  9.237374e-02  1.319048e-02  4.527435e-02  2.362306e-01  7.184951e-01  6.028987e-02  6.713957e-01  2.683144e-01
6.527824e-01  -1.000000e+00  9.652602e-01  3.146341e-02  3.276356e-03  4.804266e-03  2.357468e-02  9.716211e-01  2.993550e-02  9.449619e-01  2.510259e-02
6.584505e-01  -1.000000e+00  9.855895e-01  4.222602e-03  1.018790e-02  1.150944e-02  2.518871e-01  7.366034e-01  2.901061e-03  7.438903e-01  2.532087e-01
6.641678e-01  -1.000000e+00  9.353740e-01  3.731160e-02  2.731445e-02  5.823709e-02  6.860060e-01  2.557569e-01  6.388954e-03  2.766824e-01  7.169286e-01
6.699348e-01  -1.000000e+00  8.648208e-01  9.705057e-02  3.812866e-02  9.882425e-02  8.994511e-01  1.724632e-03  3.635498e-02  3.498308e-03  9.601467e-01
6.757518e-01  -1.000000e+00  8.425942e-01  1.250398e-01  3.236600e-02  9.438853e-02  6.927535e-01  2.128579e-01  6.301730e-02  1.822066e-01  7.547761e-01
6.816194e-01  -1.000000e+00  8.892594e-01  9.515272e-02  1.558786e-02  4.993413e-02  2.695111e-01  6.805548e-01  6.080645e-02  6.353362e-01  3.038574e-01
6.875379e-01  -1.000000e+00  9.598994e-01  3.653311e-02  3.567462e-03  7.709933e-03  2.635711e-02  9.659330e-01  3.239064e-02  9.371098e-01  3.049958e-02
6.935077e-01  -1.000000e+00  9.885370e-01  3.933393e-03  7.529585e-03  6.672755e-03  1.807422e-01  8.125850e-01  4.790223e-03  8.153244e-01  1.798854e-01
6.995295e-01  -1.000000e+00  9.492744e-01  2.659425e-02  2.413137e-02  4.736542e-02  5.850799e-01  3.675547e-01  3.360203e-03  3.883258e-01  6.083140e-01
7.056035e-01  -1.000000e+00  8.778906e-01  8.327270e-02  3.883673e-02  9.315922e-02  8.765866e-01  3.025418e-02  2.895021e-02  4.014070e-02  9.309091e-01
7.117302e-01  -1.000000e+00  8.376080e-01  1.234430e-01  3.894903e-02  1.040401e-01  8.043438e-01  9.161612e-02  5.835196e-02  7.221320e-02  8.694348e-01
7.179101e-01  -1.000000e+00  8.629115e-01  1.125941e-01  2.449446e-02  7.128275e-02  4.381470e-01  4.905703e-01  6.580579e-02  4.492589e-01  4.849353e-01
7.241437e-01  -1.000000e+00  9.312196e-01  6.093925e-02  7.841160e-03  2.344771e-02  9.255105e-02  8.840012e-01  4.533270e-02  8.465097e-01  1.081576e-01
7.304315e-01  -1.000000e+00  9.843149e-01  1.265030e-02  3.034758e-03  8.416530e-04  5.297778e-02  9.461806e-01  1.484340e-02  9.343719e-01  5.078468e-02
7.367738e-01  -1.000000e+00  9.781214e-01  7.653306e-03  1.422526e-02  2.185855e-02  3.444531e-01  6.336883e-01  2.001222e-05  6.478936e-01  3.520864e-01
7.431712e-01  -1.000000e+00  9.180731e-01  4.932552e-02  3.260139e-02  6.909486e-02  7.255558e-01  2.053494e-01  1.283205e-02  2.251187e-01  7.620492e-01
7.496241e-01  -1.000000e+00  8.526663e-01  1.035679e-01  4.376577e-02  1.048156e-01  8.934852e-01  1.699150e-03  4.251805e-02  2.946871e-03  9.545351e-01
7.561331e-01  -1.000000e+00  8.333387e-01  1.275107e-01  3.915051e-02  1.014142e-01  7.226890e-01  1.758968e-01  6.524702e-02  1.498003e-01  7.849527e-01
7.626986e-01  -1.000000e+00  8.743713e-01  1.031942e-01  2.243444e-02  6.221544e-02  3.512319e-01  5.865526e-01  6.341322e-02  5.455738e-01  3.910130e-01
7.693211e-01  -1.000000e+00  9.435359e-01  5.006566e-02  6.398467e-03  1.755562e-02  6.258613e-02  9.198583e-01  3.890851e-02  8.873482e-01  7.374328e-02
7.760011e-01  -1.000000e+00  9.882974e-01  8.559444e-03  3.143202e-03  9.462911e-04  6.789538e-02  9.311583e-01  1.075635e-02  9.235452e-01  6.569847e-02
7.827391e-01  -1.000000e+00  9.755445e-01  9.205771e-03  1.524971e-02  2.435689e-02  3.561872e-01  6.194559e-01  9.859937e-05  6.346070e-01  3.652944e-01
7.895356e-01  -1.000000e+00  9.148735e-01  5.092005e-02  3.420648e-02  7.055716e-02  7.144101e-01  2.150327e-01  1.456937e-02  2.346698e-01  7.507608e-01
7.963911e-01  -1.000000e+00  8.499147e-01  1.033105e-01  4.677485e-02  1.066675e-01  8.886861e-01  4.646370e-03  4.341781e-02  8.003413e-03  9.485788e-01
8.033062e-01  -1.000000e+00  8.261640e-01  1.294768e-01  4.435921e-02  1.078185e-01  7.625766e-01  1.296048e-01  6.601744e-02  1.079466e-01  8.260360e-01
8.102813e-01  -1.000000e+00  8.593802e-01  1.118617e-01  2.875808e-02  7.386288e-02  4.289121e-01  4.972250e-01  6.675695e-02  4.592261e-01  4.740170e-01
8.173169e-01  -1.000000e+00  9.260980e-01  6.326914e-02  1.063291e-02  2.835380e-02  1.159299e-01  8.557163e-01  4.554824e-02  8.208010e-01  1.336508e-01
8.244137e-01  -1.000000e+00  9.810121e-01  1.682391e-02  2.163988e-03  1.825628e-03  2.912469e-02  9.690497e-01  1.716227e-02  9.540514e-01  2.878633e-02
8.315720e-01  -1.000000e+00  9.877703e-01  3.171992e-03  9.057710e-03  1.152841e-02  2.190950e-01  7.693766e-01  7.012911e-04  7.777330e-01  2.215657e-01
8.387926e-01  -1.000000e+00  9.421712e-01  3.074239e-02  2.708644e-02  5.094566e-02  5.578548e-01  3.911996e-01  6.883172e-03  4.114029e-01  5.817140e-01
8.460758e-01  -1.000000e+00  8.734901e-01  8.144372e-02  4.506617e-02  9.498942e-02  8.292024e-01  7.580821e-02  3.152048e-02  8.935390e-02  8.791256e-01
8.534222e-01  -1.000000e+00  8.247055e-01  1.232793e-01  5.201520e-02  1.164344e-01  8.672494e-01  1.631616e-02  5.886005e-02  9.471301e-03  9.316686e-01
8.608325e-01  -1.000000e+00  8.254073e-01  1.307424e-01  4.385028e-02  1.026564e-01  6.544252e-01  2.429184e-01  7.193629e-02  2.148324e-01  7.132313e-01
8.683071e-01  -1.000000e+00  8.744068e-01  9.997337e-02  2.561981e-02  6.256011e-02  3.236486e-01  6.137913e-01  6.303307e-02  5.763780e-01  3.605889e-01
8.758466e-01  -1.000000e+00  9.417390e-01  5.002607e-02  8.234963e-03  2.034193e-02  7.170188e-02  9.079562e-01  3.791910e-02  8.782721e-01  8.380884e-02
8.834515e-01  -1.000000e+00  9.874520e-01  1.059765e-02  1.950329e-03  7.332022e-04  4.182531e-02  9.574415e-01  1.181478e-02  9.475770e-01  4.060818e-02
8.911225e-01  -1.000000e+00  9.850775e-01  4.390371e-03  1.053215e-02  1.483911e-02  2.452709e-01  7.398900e-01  8.340889e-05  7.503387e-01  2.495779e-01
8.988601e-01  -1.000000e+00  9.360818e-01  3.456606e-02  2.935218e-02  5.451173e-02  5.624850e-01  3.830032e-01  9.406508e-03  4.029489e-01  5.876446e-01
9.066649e-01  -1.000000e+00  8.678779e-01  8.391098e-02  4.821107e-02  9.772179e-02  8.163095e-01  8.596867e-02  3.440026e-02  9.977947e-02  8.658203e-01
9.145375e-01  -1.000000e+00  8.177026e-01  1.252457e-01  5.705176e-02  1.211560e-01  8.711154e-01  7.728593e-03  6.114145e-02  3.638902e-03  9.352196e-01
9.224784e-01  -1.000000e+00  8.121211e-01  1.365586e-01  5.132029e-02  1.127318e-01  7.026073e-01  1.846609e-01  7.514702e-02  1.608341e-01  7.640188e-01
9.304882e-01  -1.000000e+00  8.533861e-01  1.124375e-01  3.417644e-02  7.744017e-02  4.041773e-01  5.183825e-01  6.917374e-02  4.833852e-01  4.474410e-01
9.385677e-01  -1.000000e+00  9.192765e-01  6.610926e-02  1.461423e-02  3.399999e-02  1.321055e-01  8.338946e-01  4.672350e-02  8.017853e-01  1.514912e-01
9.467172e-01  -1.000000e+00  9.755082e-01  2.177931e-02  2.712492e-03  4.736675e-03  2.286037e-02  9.724030e-01  1.975512e-02  9.553603e-01  2.488455e-02
9.549375e-01  -1.000000e+00  9.935129e-01  1.910921e-03  4.576137e-03  4.274797e-03  1.263205e-01  8.694047e-01  2.212262e-03  8.717686e-01  1.260191e-01
9.632292e-01  -1.000000e+00  9.643539e-01  1.617135e-02  1.947475e-02  3.270575e-02  3.863512e-01  5.809430e-01  2.940350e-03  5.974774e-01  3.995822e-01
9.715930e-01  -1.000000e+00  9.022627e-01  5.731909e-02  4.041817e-02  7.619412e-02  6.739385e-01  2.498674e-01  2.154314e-02  2.687424e-01  7.097144e-01
9.800293e-01  -1.000000e+00  8.368649e-01  1.054636e-01  5.767147e-02  1.141621e-01  8.524559e-01  3.338202e-02  4.897300e-02  4.208048e-02  9.089465e-01
9.885389e-01  -1.000000e+00  7.985994e-01  1.380246e-01  6.337602e-02  1.291841e-01  8.416811e-01  2.913477e-02  7.221651e-02  2.029428e-02  9.074892e-01
9.971223e-01  -1.000000e+00  8.046037e-01  1.403133e-01  5.508292e-02  1.148318e-01  6.512251e-01  2.339431e-01  8.056450e-02  2.084615e-01  7.109740e-01
1.005780e+00  -1.000000e+00  8.514706e-01  1.118535e-01  3.667591e-02  7.808007e-02  3.709794e-01  5.509405e-01  7.044936e-02  5.171671e-01  4.123836e-01
1.014513e+00  -1.000000e+00  9.176179e-01  6.593617e-02  1.644592e-02  3.562323e-02  1.266700e-01  8.377068e-01  4.675885e-02  8.073938e-01  1.458473e-01
1.023322e+00  -1.000000e+00  9.735179e-01  2.313796e-02  3.344117e-03  6.178962e-03  2.307942e-02  9.707416e-01  2.030311e-02  9.537826e-01  2.591426e-02
1.032208e+00  -1.000000e+00  9.947716e-01  2.089445e-03  3.138907e-03  2.393882e-03  1.004643e-01  8.971418e-01  2.834470e-03  8.974462e-01  9.971931e-02
1.041171e+00  -1.000000e+00  9.722506e-01  1.164787e-02  1.610148e-02  2.579706e-02  3.214167e-01  6.527862e-01  1.952293e-03  6.669354e-01  3.311123e-01
1.050211e+00  -1.000000e+00  9.152770e-01  4.764635e-02  3.707663e-02  6.666014e-02  5.908959e-01  3.424440e-01  1.806284e-02  3.614578e-01  6.204794e-01
1.059330e+00  -1.000000e+00  8.470477e-01  9.520043e-02  5.775189e-02  1.084434e-01  7.982520e-01  9.330456e-02  4.450888e-02  1.065476e-01  8.489436e-01
1.068528e+00  -1.000000e+00  7.947259e-01  1.352019e-01  7.007217e-02  1.346938e-01  8.623609e-01  2.945348e-03  7.058034e-02  2.437173e-03  9.269825e-01
1.077806e+00  -1.000000e+00  7.785307e-01  1.520868e-01  6.938248e-02  1.354898e-01  7.617434e-01  1.027668e-01  8.597947e-02  8.616985e-02  8.278507e-01
1.087165e+00  -1.000000e+00  8.041586e-01  1.397375e-01  5.610399e-02  1.109761e-01  5.393215e-01  3.497024e-01  8.486536e-02  3.209410e-01  5.941936e-01
1.096605e+00  -1.000000e+00  8.611973e-01  1.033971e-01  3.540559e-02  7.086694e-02  2.822930e-01  6.468400e-01  6.793579e-02  6.143098e-01  3.177544e-01
1.106126e+00  -1.000000e+00  9.276889e-01  5.718375e-02  1.512736e-02  3.041521e-02  8.694724e-02  8.826376e-01  4.189590e-02  8.558690e-01  1.022351e-01
1.115731e+00  -1.000000e+00  9.786951e-01  1.847168e-02  2.833215e-03  4.598494e-03  2.279280e-02  9.726087e-01  1.670640e-02  9.587355e-01  2.455808e-02
1.125419e+00  -1.000000e+00  9.954529e-01  1.435738e-03  3.111316e-03  2.756179e-03  1.090902e-01  8.881536e-01  1.790875e-03  8.894740e-01  1.087351e-01
1.135191e+00  -1.000000e+00  9.718031e-01  1.213732e-02  1.605962e-02  2.554284e-02  3.110380e-01  6.634191e-01  2.654095e-03  6.768247e-01  3.205212e-01
1.145048e+00  -1.000000e+00  9.158343e-01  4.676306e-02  3.740264e-02  6.507983e-02  5.551533e-01  3.797669e-01  1.908587e-02  3.980836e-01  5.828305e-01
1.154990e+00  -1.000000e+00  8.465311e-01  9.337922e-02  6.008970e-02  1.080068e-01  7.567783e-01  1.352150e-01  4.546216e-02  1.498425e-01  8.046953e-01
1.165019e+00  -1.000000e+00  7.869303e-01  1.363306e-01  7.673912e-02  1.401840e-01  8.492643e-01  1.055167e-02  7.288565e-02  1.440513e-02  9.127092e-01
1.175135e+00  -1.000000e+00  7.563251e-01  1.616081e-01  8.206686e-02  1.513675e-01  8.049422e-01  4.369035e-02  9.230746e-02  3.344974e-02  8.742428e-01
1.185338e+00  -1.000000e+00  7.641358e-01  1.613485e-01  7.451561e-02  1.383421e-01  6.417575e-01  2.199004e-01  9.752205e-02  1.968940e-01  7.055840e-01
1.195631e+00  -1.000000e+00  8.072948e-01  1.360837e-01  5.662147e-02  1.056364e-01  4.147552e-01  4.796084e-01  8.706880e-02  4.491611e-01  4.637701e-01
1.206012e+00  -1.000000e+00  8.717081e-01  9.420233e-02  3.408959e-02  6.378016e-02  1.965144e-01  7.397054e-01  6.451176e-02  7.092833e-01  2.262050e-01
1.216484e+00  -1.000000e+00  9.370396e-01  4.901057e-02  1.394988e-02  2.583177e-02  5.365417e-02  9.205141e-01  3.712867e-02  8.973353e-01  6.553607e-02
1.227047e+00  -1.000000e+00  9.831143e-01  1.447562e-02  2.410108e-03  3.354848e-03  2.697178e-02  9.696734e-01  1.353087e-02  9.585526e-01  2.791652e-02
1.237701e+00  -1.000000e+00  9.959067e-01  1.032265e-03  3.061025e-03  3.079225e-03  1.208562e-01  8.760646e-01  1.014065e-03  8.781116e-01  1.208744e-01
1.248448e+00  -1.000000e+00  9.713876e-01  1.268263e-02  1.592976e-02  2.516394e-02  3.042452e-01  6.705909e-01  3.448455e-03  6.830722e-01  3.134794e-01
